,sim,method,nobs,cap005,cap01,cap05,cap005_true,cap01_true,cap05_true
0,99,Exp_Weibull_continuous,1000,0.0025550134878616487,-599.9638150304517,145.58346283978602,-148.34744826826645,-110.80781083809734,-47.10230907929297
0,99,Exp_Weibull_continuous,1000,0.0025550134878616487,-599.9638150304517,145.58346283978602,-148.34744826826645,-110.80781083809734,-47.10230907929297
0,99,Exp_Weibull_continuous,1000,0.0025550134878616487,-599.9638150304517,145.58346283978602,-148.34744826826645,-110.80781083809734,-47.10230907929297
1,99,Exp_Lognormal_continuous,1000,0.09950874490769157,-616.3320323914725,59.438257367204855,-148.34744826826645,-110.80781083809734,-47.10230907929297
1,99,Exp_Lognormal_continuous,1000,0.09950874490769157,-616.3320323914725,59.438257367204855,-148.34744826826645,-110.80781083809734,-47.10230907929297
1,99,Exp_Lognormal_continuous,1000,0.09950874490769157,-616.3320323914725,59.438257367204855,-148.34744826826645,-110.80781083809734,-47.10230907929297
2,99,Exp_Log-Logistic_continuous,1000,0.11457940677569015,-620.4227411266462,261.80139589212837,-148.34744826826645,-110.80781083809734,-47.10230907929297
2,99,Exp_Log-Logistic_continuous,1000,0.11457940677569015,-620.4227411266462,261.80139589212837,-148.34744826826645,-110.80781083809734,-47.10230907929297
2,99,Exp_Log-Logistic_continuous,1000,0.11457940677569015,-620.4227411266462,261.80139589212837,-148.34744826826645,-110.80781083809734,-47.10230907929297
3,99,Exp_Lomax_continuous,1000,0.10109666459112168,-616.4124721993469,99.02594868667711,-148.34744826826645,-110.80781083809734,-47.10230907929297
3,99,Exp_Lomax_continuous,1000,0.10109666459112168,-616.4124721993469,99.02594868667711,-148.34744826826645,-110.80781083809734,-47.10230907929297
3,99,Exp_Lomax_continuous,1000,0.10109666459112168,-616.4124721993469,99.02594868667711,-148.34744826826645,-110.80781083809734,-47.10230907929297
4,99,Exp_Burr_continuous,1000,0.0005718426880399059,-596.9312960690793,88.84400375076908,-148.34744826826645,-110.80781083809734,-47.10230907929297
4,99,Exp_Burr_continuous,1000,0.0005718426880399059,-596.9312960690793,88.84400375076908,-148.34744826826645,-110.80781083809734,-47.10230907929297
4,99,Exp_Burr_continuous,1000,0.0005718426880399059,-596.9312960690793,88.84400375076908,-148.34744826826645,-110.80781083809734,-47.10230907929297
5,99,Exp_Pareto-Tail_continuous,1000,0.49363884691225224,-682.2154385955457,2445.612986401661,-148.34744826826645,-110.80781083809734,-47.10230907929297
5,99,Exp_Pareto-Tail_continuous,1000,0.49363884691225224,-682.2154385955457,2445.612986401661,-148.34744826826645,-110.80781083809734,-47.10230907929297
5,99,Exp_Pareto-Tail_continuous,1000,0.49363884691225224,-682.2154385955457,2445.612986401661,-148.34744826826645,-110.80781083809734,-47.10230907929297
6,99,Exp_GPD-Tail_continuous,1000,0.10533492933163098,-617.3649103641186,100.09667453329946,-148.34744826826645,-110.80781083809734,-47.10230907929297
6,99,Exp_GPD-Tail_continuous,1000,0.10533492933163098,-617.3649103641186,100.09667453329946,-148.34744826826645,-110.80781083809734,-47.10230907929297
6,99,Exp_GPD-Tail_continuous,1000,0.10533492933163098,-617.3649103641186,100.09667453329946,-148.34744826826645,-110.80781083809734,-47.10230907929297
7,99,Exp_Inverse-Gamma_continuous,1000,0.1398823495171976,-625.5696674741671,510.00510280614475,-148.34744826826645,-110.80781083809734,-47.10230907929297
7,99,Exp_Inverse-Gamma_continuous,1000,0.1398823495171976,-625.5696674741671,510.00510280614475,-148.34744826826645,-110.80781083809734,-47.10230907929297
7,99,Exp_Inverse-Gamma_continuous,1000,0.1398823495171976,-625.5696674741671,510.00510280614475,-148.34744826826645,-110.80781083809734,-47.10230907929297
8,99,Exp_Inverse-Weibull_continuous,1000,0.13931544658861073,-625.8354856232779,616.2209118846035,-148.34744826826645,-110.80781083809734,-47.10230907929297
8,99,Exp_Inverse-Weibull_continuous,1000,0.13931544658861073,-625.8354856232779,616.2209118846035,-148.34744826826645,-110.80781083809734,-47.10230907929297
8,99,Exp_Inverse-Weibull_continuous,1000,0.13931544658861073,-625.8354856232779,616.2209118846035,-148.34744826826645,-110.80781083809734,-47.10230907929297
9,99,Exp_Exp_continuous,1000,0.9135944033100034,-694.4240316931654,241.797541725888,-148.34744826826645,-110.80781083809734,-47.10230907929297
9,99,Exp_Exp_continuous,1000,0.9135944033100034,-694.4240316931654,241.797541725888,-148.34744826826645,-110.80781083809734,-47.10230907929297
9,99,Exp_Exp_continuous,1000,0.9135944033100034,-694.4240316931654,241.797541725888,-148.34744826826645,-110.80781083809734,-47.10230907929297
10,99,Exp_Gamma_continuous,1000,0.011609350374506534,-627.4564209092013,233.67811006372128,-148.34744826826645,-110.80781083809734,-47.10230907929297
10,99,Exp_Gamma_continuous,1000,0.011609350374506534,-627.4564209092013,233.67811006372128,-148.34744826826645,-110.80781083809734,-47.10230907929297
10,99,Exp_Gamma_continuous,1000,0.011609350374506534,-627.4564209092013,233.67811006372128,-148.34744826826645,-110.80781083809734,-47.10230907929297
11,99,Gamma_Weibull_continuous,1000,0.6330114019721934,-593.275344433457,193.95290176626418,-148.34744826826645,-110.80781083809734,-47.10230907929297
11,99,Gamma_Weibull_continuous,1000,0.6330114019721934,-593.275344433457,193.95290176626418,-148.34744826826645,-110.80781083809734,-47.10230907929297
11,99,Gamma_Weibull_continuous,1000,0.6330114019721934,-593.275344433457,193.95290176626418,-148.34744826826645,-110.80781083809734,-47.10230907929297
12,99,Gamma_Lognormal_continuous,1000,0.7619335555669265,-592.268166621037,77.79474323493412,-148.34744826826645,-110.80781083809734,-47.10230907929297
12,99,Gamma_Lognormal_continuous,1000,0.7619335555669265,-592.268166621037,77.79474323493412,-148.34744826826645,-110.80781083809734,-47.10230907929297
12,99,Gamma_Lognormal_continuous,1000,0.7619335555669265,-592.268166621037,77.79474323493412,-148.34744826826645,-110.80781083809734,-47.10230907929297
13,99,Gamma_Log-Logistic_continuous,1000,1.0202071112584006,-594.452992957475,56.18087297787825,-148.34744826826645,-110.80781083809734,-47.10230907929297
13,99,Gamma_Log-Logistic_continuous,1000,1.0202071112584006,-594.452992957475,56.18087297787825,-148.34744826826645,-110.80781083809734,-47.10230907929297
13,99,Gamma_Log-Logistic_continuous,1000,1.0202071112584006,-594.452992957475,56.18087297787825,-148.34744826826645,-110.80781083809734,-47.10230907929297
14,99,Gamma_Lomax_continuous,1000,0.7513748340114608,-592.2433235540561,54.33132685119318,-148.34744826826645,-110.80781083809734,-47.10230907929297
14,99,Gamma_Lomax_continuous,1000,0.7513748340114608,-592.2433235540561,54.33132685119318,-148.34744826826645,-110.80781083809734,-47.10230907929297
14,99,Gamma_Lomax_continuous,1000,0.7513748340114608,-592.2433235540561,54.33132685119318,-148.34744826826645,-110.80781083809734,-47.10230907929297
15,99,Gamma_Burr_continuous,1000,0.7201653736585115,-593.7089549634932,135.41978033830267,-148.34744826826645,-110.80781083809734,-47.10230907929297
15,99,Gamma_Burr_continuous,1000,0.7201653736585115,-593.7089549634932,135.41978033830267,-148.34744826826645,-110.80781083809734,-47.10230907929297
15,99,Gamma_Burr_continuous,1000,0.7201653736585115,-593.7089549634932,135.41978033830267,-148.34744826826645,-110.80781083809734,-47.10230907929297
16,99,Gamma_Pareto-Tail_continuous,1000,1.7850951013248846,-601.6614861784069,277.84483177967104,-148.34744826826645,-110.80781083809734,-47.10230907929297
16,99,Gamma_Pareto-Tail_continuous,1000,1.7850951013248846,-601.6614861784069,277.84483177967104,-148.34744826826645,-110.80781083809734,-47.10230907929297
16,99,Gamma_Pareto-Tail_continuous,1000,1.7850951013248846,-601.6614861784069,277.84483177967104,-148.34744826826645,-110.80781083809734,-47.10230907929297
17,99,Gamma_GPD-Tail_continuous,1000,0.8881066955369025,-593.2743877087921,56.70515727449679,-148.34744826826645,-110.80781083809734,-47.10230907929297
17,99,Gamma_GPD-Tail_continuous,1000,0.8881066955369025,-593.2743877087921,56.70515727449679,-148.34744826826645,-110.80781083809734,-47.10230907929297
17,99,Gamma_GPD-Tail_continuous,1000,0.8881066955369025,-593.2743877087921,56.70515727449679,-148.34744826826645,-110.80781083809734,-47.10230907929297
18,99,Gamma_Inverse-Gamma_continuous,1000,1.0546492351778438,-594.5300606529538,62.274866586719966,-148.34744826826645,-110.80781083809734,-47.10230907929297
18,99,Gamma_Inverse-Gamma_continuous,1000,1.0546492351778438,-594.5300606529538,62.274866586719966,-148.34744826826645,-110.80781083809734,-47.10230907929297
18,99,Gamma_Inverse-Gamma_continuous,1000,1.0546492351778438,-594.5300606529538,62.274866586719966,-148.34744826826645,-110.80781083809734,-47.10230907929297
19,99,Gamma_Inverse-Weibull_continuous,1000,1.1740937850569813,-594.5019519850063,61.58391470863542,-148.34744826826645,-110.80781083809734,-47.10230907929297
19,99,Gamma_Inverse-Weibull_continuous,1000,1.1740937850569813,-594.5019519850063,61.58391470863542,-148.34744826826645,-110.80781083809734,-47.10230907929297
19,99,Gamma_Inverse-Weibull_continuous,1000,1.1740937850569813,-594.5019519850063,61.58391470863542,-148.34744826826645,-110.80781083809734,-47.10230907929297
20,99,Gamma_Exp_continuous,1000,3.578115043172793,-609.2203805868558,131.5590521279837,-148.34744826826645,-110.80781083809734,-47.10230907929297
20,99,Gamma_Exp_continuous,1000,3.578115043172793,-609.2203805868558,131.5590521279837,-148.34744826826645,-110.80781083809734,-47.10230907929297
20,99,Gamma_Exp_continuous,1000,3.578115043172793,-609.2203805868558,131.5590521279837,-148.34744826826645,-110.80781083809734,-47.10230907929297
21,99,Gamma_Gamma_continuous,1000,1.2672263034023472,-603.1622140156213,134.57313929211247,-148.34744826826645,-110.80781083809734,-47.10230907929297
21,99,Gamma_Gamma_continuous,1000,1.2672263034023472,-603.1622140156213,134.57313929211247,-148.34744826826645,-110.80781083809734,-47.10230907929297
21,99,Gamma_Gamma_continuous,1000,1.2672263034023472,-603.1622140156213,134.57313929211247,-148.34744826826645,-110.80781083809734,-47.10230907929297
22,99,Weibull_Weibull_continuous,1000,0.9632592622093957,-591.925106119416,318.3226978980872,-148.34744826826645,-110.80781083809734,-47.10230907929297
22,99,Weibull_Weibull_continuous,1000,0.9632592622093957,-591.925106119416,318.3226978980872,-148.34744826826645,-110.80781083809734,-47.10230907929297
22,99,Weibull_Weibull_continuous,1000,0.9632592622093957,-591.925106119416,318.3226978980872,-148.34744826826645,-110.80781083809734,-47.10230907929297
23,99,Weibull_Lognormal_continuous,1000,1.0289368808240373,-590.8939396552088,62.12174087538838,-148.34744826826645,-110.80781083809734,-47.10230907929297
23,99,Weibull_Lognormal_continuous,1000,1.0289368808240373,-590.8939396552088,62.12174087538838,-148.34744826826645,-110.80781083809734,-47.10230907929297
23,99,Weibull_Lognormal_continuous,1000,1.0289368808240373,-590.8939396552088,62.12174087538838,-148.34744826826645,-110.80781083809734,-47.10230907929297
24,99,Weibull_Log-Logistic_continuous,1000,1.7460056785447613,-592.2669011471157,84.14471300017561,-148.34744826826645,-110.80781083809734,-47.10230907929297
24,99,Weibull_Log-Logistic_continuous,1000,1.7460056785447613,-592.2669011471157,84.14471300017561,-148.34744826826645,-110.80781083809734,-47.10230907929297
24,99,Weibull_Log-Logistic_continuous,1000,1.7460056785447613,-592.2669011471157,84.14471300017561,-148.34744826826645,-110.80781083809734,-47.10230907929297
25,99,Weibull_Lomax_continuous,1000,1.295194485476653,-591.1134966737328,54.73265856336714,-148.34744826826645,-110.80781083809734,-47.10230907929297
25,99,Weibull_Lomax_continuous,1000,1.295194485476653,-591.1134966737328,54.73265856336714,-148.34744826826645,-110.80781083809734,-47.10230907929297
25,99,Weibull_Lomax_continuous,1000,1.295194485476653,-591.1134966737328,54.73265856336714,-148.34744826826645,-110.80781083809734,-47.10230907929297
26,99,Weibull_Burr_continuous,1000,1.3269423931811708,-592.2165353918266,193.5163002031858,-148.34744826826645,-110.80781083809734,-47.10230907929297
26,99,Weibull_Burr_continuous,1000,1.3269423931811708,-592.2165353918266,193.5163002031858,-148.34744826826645,-110.80781083809734,-47.10230907929297
26,99,Weibull_Burr_continuous,1000,1.3269423931811708,-592.2165353918266,193.5163002031858,-148.34744826826645,-110.80781083809734,-47.10230907929297
27,99,Weibull_Pareto-Tail_continuous,1000,3.2339716806147005,-594.2045341880489,103.18662016461772,-148.34744826826645,-110.80781083809734,-47.10230907929297
27,99,Weibull_Pareto-Tail_continuous,1000,3.2339716806147005,-594.2045341880489,103.18662016461772,-148.34744826826645,-110.80781083809734,-47.10230907929297
27,99,Weibull_Pareto-Tail_continuous,1000,3.2339716806147005,-594.2045341880489,103.18662016461772,-148.34744826826645,-110.80781083809734,-47.10230907929297
28,99,Weibull_GPD-Tail_continuous,1000,1.1292467785701836,-591.7802905680503,58.04332049955015,-148.34744826826645,-110.80781083809734,-47.10230907929297
28,99,Weibull_GPD-Tail_continuous,1000,1.1292467785701836,-591.7802905680503,58.04332049955015,-148.34744826826645,-110.80781083809734,-47.10230907929297
28,99,Weibull_GPD-Tail_continuous,1000,1.1292467785701836,-591.7802905680503,58.04332049955015,-148.34744826826645,-110.80781083809734,-47.10230907929297
29,99,Weibull_Inverse-Gamma_continuous,1000,1.810633017887763,-592.3191716616739,83.70834168965803,-148.34744826826645,-110.80781083809734,-47.10230907929297
29,99,Weibull_Inverse-Gamma_continuous,1000,1.810633017887763,-592.3191716616739,83.70834168965803,-148.34744826826645,-110.80781083809734,-47.10230907929297
29,99,Weibull_Inverse-Gamma_continuous,1000,1.810633017887763,-592.3191716616739,83.70834168965803,-148.34744826826645,-110.80781083809734,-47.10230907929297
30,99,Weibull_Inverse-Weibull_continuous,1000,2.1381003364530597,-592.3899734551105,98.82730715025485,-148.34744826826645,-110.80781083809734,-47.10230907929297
30,99,Weibull_Inverse-Weibull_continuous,1000,2.1381003364530597,-592.3899734551105,98.82730715025485,-148.34744826826645,-110.80781083809734,-47.10230907929297
30,99,Weibull_Inverse-Weibull_continuous,1000,2.1381003364530597,-592.3899734551105,98.82730715025485,-148.34744826826645,-110.80781083809734,-47.10230907929297
31,99,Weibull_Exp_continuous,1000,5.8723917919622854,-600.4775973250313,100.05913315694103,-148.34744826826645,-110.80781083809734,-47.10230907929297
31,99,Weibull_Exp_continuous,1000,5.8723917919622854,-600.4775973250313,100.05913315694103,-148.34744826826645,-110.80781083809734,-47.10230907929297
31,99,Weibull_Exp_continuous,1000,5.8723917919622854,-600.4775973250313,100.05913315694103,-148.34744826826645,-110.80781083809734,-47.10230907929297
32,99,Weibull_Gamma_continuous,1000,3.4489619401545935,-600.1883135915464,98.89205330732275,-148.34744826826645,-110.80781083809734,-47.10230907929297
32,99,Weibull_Gamma_continuous,1000,3.4489619401545935,-600.1883135915464,98.89205330732275,-148.34744826826645,-110.80781083809734,-47.10230907929297
32,99,Weibull_Gamma_continuous,1000,3.4489619401545935,-600.1883135915464,98.89205330732275,-148.34744826826645,-110.80781083809734,-47.10230907929297
33,99,Lognormal_Weibull_continuous,1000,0.5113645543337958,-593.0766250719271,86.86890057440111,-148.34744826826645,-110.80781083809734,-47.10230907929297
33,99,Lognormal_Weibull_continuous,1000,0.5113645543337958,-593.0766250719271,86.86890057440111,-148.34744826826645,-110.80781083809734,-47.10230907929297
33,99,Lognormal_Weibull_continuous,1000,0.5113645543337958,-593.0766250719271,86.86890057440111,-148.34744826826645,-110.80781083809734,-47.10230907929297
34,99,Lognormal_Lognormal_continuous,1000,0.3265996351513994,-592.6330468009011,87.17773810756772,-148.34744826826645,-110.80781083809734,-47.10230907929297
34,99,Lognormal_Lognormal_continuous,1000,0.3265996351513994,-592.6330468009011,87.17773810756772,-148.34744826826645,-110.80781083809734,-47.10230907929297
34,99,Lognormal_Lognormal_continuous,1000,0.3265996351513994,-592.6330468009011,87.17773810756772,-148.34744826826645,-110.80781083809734,-47.10230907929297
35,99,Lognormal_Log-Logistic_continuous,1000,0.5423593190257718,-595.0813012917738,166.0990140934591,-148.34744826826645,-110.80781083809734,-47.10230907929297
35,99,Lognormal_Log-Logistic_continuous,1000,0.5423593190257718,-595.0813012917738,166.0990140934591,-148.34744826826645,-110.80781083809734,-47.10230907929297
35,99,Lognormal_Log-Logistic_continuous,1000,0.5423593190257718,-595.0813012917738,166.0990140934591,-148.34744826826645,-110.80781083809734,-47.10230907929297
36,99,Lognormal_Lomax_continuous,1000,0.3980699994076998,-592.6501106687433,96.5131879116035,-148.34744826826645,-110.80781083809734,-47.10230907929297
36,99,Lognormal_Lomax_continuous,1000,0.3980699994076998,-592.6501106687433,96.5131879116035,-148.34744826826645,-110.80781083809734,-47.10230907929297
36,99,Lognormal_Lomax_continuous,1000,0.3980699994076998,-592.6501106687433,96.5131879116035,-148.34744826826645,-110.80781083809734,-47.10230907929297
37,99,Lognormal_Burr_continuous,1000,0.3590221565091133,-593.3407495252502,116.20848616554714,-148.34744826826645,-110.80781083809734,-47.10230907929297
37,99,Lognormal_Burr_continuous,1000,0.3590221565091133,-593.3407495252502,116.20848616554714,-148.34744826826645,-110.80781083809734,-47.10230907929297
37,99,Lognormal_Burr_continuous,1000,0.3590221565091133,-593.3407495252502,116.20848616554714,-148.34744826826645,-110.80781083809734,-47.10230907929297
38,99,Lognormal_Pareto-Tail_continuous,1000,1.678104601558545,-598.1358725288885,145.50668268825143,-148.34744826826645,-110.80781083809734,-47.10230907929297
38,99,Lognormal_Pareto-Tail_continuous,1000,1.678104601558545,-598.1358725288885,145.50668268825143,-148.34744826826645,-110.80781083809734,-47.10230907929297
38,99,Lognormal_Pareto-Tail_continuous,1000,1.678104601558545,-598.1358725288885,145.50668268825143,-148.34744826826645,-110.80781083809734,-47.10230907929297
39,99,Lognormal_GPD-Tail_continuous,1000,0.28716249318702347,-592.7433019124619,115.69572731238775,-148.34744826826645,-110.80781083809734,-47.10230907929297
39,99,Lognormal_GPD-Tail_continuous,1000,0.28716249318702347,-592.7433019124619,115.69572731238775,-148.34744826826645,-110.80781083809734,-47.10230907929297
39,99,Lognormal_GPD-Tail_continuous,1000,0.28716249318702347,-592.7433019124619,115.69572731238775,-148.34744826826645,-110.80781083809734,-47.10230907929297
40,99,Lognormal_Inverse-Gamma_continuous,1000,0.8709078033912542,-595.6246039952654,115.11326666434921,-148.34744826826645,-110.80781083809734,-47.10230907929297
40,99,Lognormal_Inverse-Gamma_continuous,1000,0.8709078033912542,-595.6246039952654,115.11326666434921,-148.34744826826645,-110.80781083809734,-47.10230907929297
40,99,Lognormal_Inverse-Gamma_continuous,1000,0.8709078033912542,-595.6246039952654,115.11326666434921,-148.34744826826645,-110.80781083809734,-47.10230907929297
41,99,Lognormal_Inverse-Weibull_continuous,1000,1.0329303690826863,-596.5341421233189,131.56457237074574,-148.34744826826645,-110.80781083809734,-47.10230907929297
41,99,Lognormal_Inverse-Weibull_continuous,1000,1.0329303690826863,-596.5341421233189,131.56457237074574,-148.34744826826645,-110.80781083809734,-47.10230907929297
41,99,Lognormal_Inverse-Weibull_continuous,1000,1.0329303690826863,-596.5341421233189,131.56457237074574,-148.34744826826645,-110.80781083809734,-47.10230907929297
42,99,Lognormal_Exp_continuous,1000,5.023590229654023,-626.8470479240359,270.39726683471525,-148.34744826826645,-110.80781083809734,-47.10230907929297
42,99,Lognormal_Exp_continuous,1000,5.023590229654023,-626.8470479240359,270.39726683471525,-148.34744826826645,-110.80781083809734,-47.10230907929297
42,99,Lognormal_Exp_continuous,1000,5.023590229654023,-626.8470479240359,270.39726683471525,-148.34744826826645,-110.80781083809734,-47.10230907929297
43,99,Lognormal_Gamma_continuous,1000,0.3725296947398199,-606.69119274842,189.01967207320843,-148.34744826826645,-110.80781083809734,-47.10230907929297
43,99,Lognormal_Gamma_continuous,1000,0.3725296947398199,-606.69119274842,189.01967207320843,-148.34744826826645,-110.80781083809734,-47.10230907929297
43,99,Lognormal_Gamma_continuous,1000,0.3725296947398199,-606.69119274842,189.01967207320843,-148.34744826826645,-110.80781083809734,-47.10230907929297
44,99,Inverse-Weibull_Weibull_continuous,1000,0.2881510640509151,-602.0286818964936,108.36624936422992,-148.34744826826645,-110.80781083809734,-47.10230907929297
44,99,Inverse-Weibull_Weibull_continuous,1000,0.2881510640509151,-602.0286818964936,108.36624936422992,-148.34744826826645,-110.80781083809734,-47.10230907929297
44,99,Inverse-Weibull_Weibull_continuous,1000,0.2881510640509151,-602.0286818964936,108.36624936422992,-148.34744826826645,-110.80781083809734,-47.10230907929297
45,99,Inverse-Weibull_Lognormal_continuous,1000,0.1239546008122646,-598.4908942441712,66.1597030972845,-148.34744826826645,-110.80781083809734,-47.10230907929297
45,99,Inverse-Weibull_Lognormal_continuous,1000,0.1239546008122646,-598.4908942441712,66.1597030972845,-148.34744826826645,-110.80781083809734,-47.10230907929297
45,99,Inverse-Weibull_Lognormal_continuous,1000,0.1239546008122646,-598.4908942441712,66.1597030972845,-148.34744826826645,-110.80781083809734,-47.10230907929297
46,99,Inverse-Weibull_Log-Logistic_continuous,1000,0.15727977430315987,-601.2448893715318,264.1170828312645,-148.34744826826645,-110.80781083809734,-47.10230907929297
46,99,Inverse-Weibull_Log-Logistic_continuous,1000,0.15727977430315987,-601.2448893715318,264.1170828312645,-148.34744826826645,-110.80781083809734,-47.10230907929297
46,99,Inverse-Weibull_Log-Logistic_continuous,1000,0.15727977430315987,-601.2448893715318,264.1170828312645,-148.34744826826645,-110.80781083809734,-47.10230907929297
47,99,Inverse-Weibull_Lomax_continuous,1000,0.11603677101771545,-597.7271415190522,87.13628196575647,-148.34744826826645,-110.80781083809734,-47.10230907929297
47,99,Inverse-Weibull_Lomax_continuous,1000,0.11603677101771545,-597.7271415190522,87.13628196575647,-148.34744826826645,-110.80781083809734,-47.10230907929297
47,99,Inverse-Weibull_Lomax_continuous,1000,0.11603677101771545,-597.7271415190522,87.13628196575647,-148.34744826826645,-110.80781083809734,-47.10230907929297
48,99,Inverse-Weibull_Burr_continuous,1000,0.06978050806288166,-599.3977772622852,72.7766506962682,-148.34744826826645,-110.80781083809734,-47.10230907929297
48,99,Inverse-Weibull_Burr_continuous,1000,0.06978050806288166,-599.3977772622852,72.7766506962682,-148.34744826826645,-110.80781083809734,-47.10230907929297
48,99,Inverse-Weibull_Burr_continuous,1000,0.06978050806288166,-599.3977772622852,72.7766506962682,-148.34744826826645,-110.80781083809734,-47.10230907929297
49,99,Inverse-Weibull_Pareto-Tail_continuous,1000,1.5689307850800553,-606.9309657110689,162.36387772696315,-148.34744826826645,-110.80781083809734,-47.10230907929297
49,99,Inverse-Weibull_Pareto-Tail_continuous,1000,1.5689307850800553,-606.9309657110689,162.36387772696315,-148.34744826826645,-110.80781083809734,-47.10230907929297
49,99,Inverse-Weibull_Pareto-Tail_continuous,1000,1.5689307850800553,-606.9309657110689,162.36387772696315,-148.34744826826645,-110.80781083809734,-47.10230907929297
50,99,Inverse-Weibull_GPD-Tail_continuous,1000,0.11223022933891277,-598.6210074974815,99.9992406219312,-148.34744826826645,-110.80781083809734,-47.10230907929297
50,99,Inverse-Weibull_GPD-Tail_continuous,1000,0.11223022933891277,-598.6210074974815,99.9992406219312,-148.34744826826645,-110.80781083809734,-47.10230907929297
50,99,Inverse-Weibull_GPD-Tail_continuous,1000,0.11223022933891277,-598.6210074974815,99.9992406219312,-148.34744826826645,-110.80781083809734,-47.10230907929297
51,99,Inverse-Weibull_Inverse-Gamma_continuous,1000,0.8035984517256177,-603.7047236082353,112.6926571633974,-148.34744826826645,-110.80781083809734,-47.10230907929297
51,99,Inverse-Weibull_Inverse-Gamma_continuous,1000,0.8035984517256177,-603.7047236082353,112.6926571633974,-148.34744826826645,-110.80781083809734,-47.10230907929297
51,99,Inverse-Weibull_Inverse-Gamma_continuous,1000,0.8035984517256177,-603.7047236082353,112.6926571633974,-148.34744826826645,-110.80781083809734,-47.10230907929297
52,99,Inverse-Weibull_Inverse-Weibull_continuous,1000,0.7687082440395527,-605.0982673426043,199.33729838168557,-148.34744826826645,-110.80781083809734,-47.10230907929297
52,99,Inverse-Weibull_Inverse-Weibull_continuous,1000,0.7687082440395527,-605.0982673426043,199.33729838168557,-148.34744826826645,-110.80781083809734,-47.10230907929297
52,99,Inverse-Weibull_Inverse-Weibull_continuous,1000,0.7687082440395527,-605.0982673426043,199.33729838168557,-148.34744826826645,-110.80781083809734,-47.10230907929297
53,99,Inverse-Weibull_Exp_continuous,1000,2.5983749712772597,-652.9162719327273,370.22240009164136,-148.34744826826645,-110.80781083809734,-47.10230907929297
53,99,Inverse-Weibull_Exp_continuous,1000,2.5983749712772597,-652.9162719327273,370.22240009164136,-148.34744826826645,-110.80781083809734,-47.10230907929297
53,99,Inverse-Weibull_Exp_continuous,1000,2.5983749712772597,-652.9162719327273,370.22240009164136,-148.34744826826645,-110.80781083809734,-47.10230907929297
54,99,Inverse-Weibull_Gamma_continuous,1000,0.43211722215483805,-615.1296962386831,186.78882903843933,-148.34744826826645,-110.80781083809734,-47.10230907929297
54,99,Inverse-Weibull_Gamma_continuous,1000,0.43211722215483805,-615.1296962386831,186.78882903843933,-148.34744826826645,-110.80781083809734,-47.10230907929297
54,99,Inverse-Weibull_Gamma_continuous,1000,0.43211722215483805,-615.1296962386831,186.78882903843933,-148.34744826826645,-110.80781083809734,-47.10230907929297
55,99,Inverse-Gamma_Weibull_continuous,1000,0.00019015255657274565,-614.3702677498326,162.0061392783283,-148.34744826826645,-110.80781083809734,-47.10230907929297
